frame.len,tcp.srcport,tcp.dstport,ip.proto,tcp.len,tcp.window_size,frame.time_delta,label
2934,443,53774,6,2880,64240,0.000068969,0
13912,443,53774,6,13858,64240,0.000000173,0
54,53774,443,6,0,65535,0.000760324,0
34776,443,53774,6,34722,64240,0.001782789,0
4374,443,53774,6,4320,64240,0.000174525,0
5814,443,53774,6,5760,64240,0.000000477,0
5814,443,53774,6,5760,64240,0.000000173,0
5814,443,53774,6,5760,64240,0.000118233,0
7971,443,53774,6,7917,64240,0.001067489,0
54,53774,443,6,0,65535,0.000828275,0
35051,443,53774,6,34997,64240,0.001517882,0
54,53774,443,6,0,65535,0.00005949,0
5912,443,53774,6,5858,64240,0.003495359,0
6837,443,53774,6,6783,64240,0.000000834,0
5371,443,53774,6,5317,64240,0.000179505,0
5944,443,53774,6,5890,64240,0.000197461,0
3957,443,53774,6,3903,64240,0.00022245,0
2934,443,53774,6,2880,64240,0.000000195,0
2934,443,53774,6,2880,64240,0.000000098,0
2982,443,53774,6,2928,64240,0.000000058,0
54,53774,443,6,0,65535,0.002469269,0
140,53774,443,6,86,65535,0.005055662,0
60,443,53774,6,0,64240,0.001052109,0
164,53774,443,6,110,65535,0.004967208,0
60,443,53774,6,0,64240,0.000864977,0
163,53774,443,6,109,65535,0.00278215,0
60,443,53774,6,0,64240,0.000666406,0
1594,443,53774,6,1540,64240,0.003079934,0
7254,443,53774,6,7200,64240,0.000641925,0
2934,443,53774,6,2880,64240,0.000000514,0
4940,443,53774,6,4886,64240,0.000000187,0
2934,443,53774,6,2880,64240,0.00015122,0
2934,443,53774,6,2880,64240,0.000441122,0
1581,443,53774,6,1527,64240,0.000001012,0
54,53774,443,6,0,65535,0.007352104,0
5994,443,53774,6,5940,64240,0.006194902,0
3957,443,53774,6,3903,64240,0.000000653,0
54,53774,443,6,0,65535,0.00007875,0
8277,443,53774,6,8223,64240,0.000361979,0
13014,443,53774,6,12960,64240,0.000000476,0
6380,443,53774,6,6326,64240,0.000067782,0
4374,443,53774,6,4320,64240,0.000000185,0
5814,443,53774,6,5760,64240,0.000127667,0
7878,443,53774,6,7824,64240,0.000000387,0
1494,443,53774,6,1440,64240,0.000114818,0
54,53774,443,6,0,65535,0.000178941,0
7254,443,53774,6,7200,64240,0.002390828,0
2282,443,53774,6,2228,64240,0.000000723,0
1494,443,53774,6,1440,64240,0.000000161,0
54,53774,443,6,0,65535,0.000075547,0
2934,443,53774,6,2880,64240,0.000401933,0
2934,443,53774,6,2880,64240,0.000000801,0
3957,443,53774,6,3903,64240,0.000000201,0
2934,443,53774,6,2880,64240,0.00000014,0
4374,443,53774,6,4320,64240,0.000070874,0
2934,443,53774,6,2880,64240,0.00000018,0
2934,443,53774,6,2880,64240,0.000000159,0
2060,443,53774,6,2006,64240,0.000000139,0
5814,443,53774,6,5760,64240,0.000361089,0
2934,443,53774,6,2880,64240,0.000000415,0
2934,443,53774,6,2880,64240,0.000000175,0
2934,443,53774,6,2880,64240,0.000184079,0
2934,443,53774,6,2880,64240,0.000330671,0
1494,443,53774,6,1440,64240,0.000000958,0
54,53774,443,6,0,65535,0.000382377,0
1494,443,53774,6,1440,64240,0.002809762,0
5814,443,53774,6,5760,64240,0.000000539,0
1494,443,53774,6,1440,64240,0.000000156,0
679,443,53774,6,625,64240,0.000000172,0
2965,443,53774,6,2911,64240,0.000000139,0
2934,443,53774,6,2880,64240,0.000310174,0
2220,443,53774,6,2166,64240,0.000000432,0
31560,443,53774,6,31506,64240,0.000000185,0
54,53774,443,6,0,65535,0.006510819,0
167,53774,443,6,113,65535,0.004651868,0
60,443,53774,6,0,64240,0.002592219,0
160,443,53774,6,106,64240,0.014321771,0
7254,443,53774,6,7200,64240,0.005223306,0
2934,443,53774,6,2880,64240,0.000000842,0
5814,443,53774,6,5760,64240,0.00000014,0
54,53774,443,6,0,65535,0.000094091,0
54,53774,443,6,0,65535,0.000196285,0
2060,443,53774,6,2006,64240,0.000088225,0
10134,443,53774,6,10080,64240,0.000000438,0
8694,443,53774,6,8640,64240,0.00004931,0
7421,443,53774,6,7367,64240,0.000000144,0
54,53774,443,6,0,65535,0.000037391,0
8694,443,53774,6,8640,64240,0.000139343,0
4374,443,53774,6,4320,64240,0.000000456,0
2934,443,53774,6,2880,64240,0.000146715,0
1003,443,53774,6,949,64240,0.00000088,0
54,53774,443,6,0,65535,0.000237805,0
165,53774,443,6,111,65535,0.024529451,0
60,443,53774,6,0,64240,0.000856916,0
7371,443,53774,6,7317,64240,0.023628216,0
8277,443,53774,6,8223,64240,0.000000874,0
13580,443,53774,6,13526,64240,0.000285783,0
17334,443,53774,6,17280,64240,0.000172821,0
2934,443,53774,6,2880,64240,0.000148946,0
2934,443,53774,6,2880,64240,0.000000689,0
54,53774,443,6,0,65535,0.000201445,0
11266,443,53774,6,11212,64240,0.002937613,0
5814,443,53774,6,5760,64240,0.00021865,0
2934,443,53774,6,2880,64240,0.000000622,0
54,53774,443,6,0,65535,0.000009982,0
13014,443,53774,6,12960,64240,-0.000009763,0
10134,443,53774,6,10080,64240,0.000063338,0
1343,443,53774,6,1289,64240,0.000000154,0
54,53774,443,6,0,65535,0.00018138,0
151,53774,443,6,97,65535,0.579788284,0
60,443,53774,6,0,64240,0.001633998,0
142,53774,443,6,88,65535,0.005593923,0
60,443,53774,6,0,64240,0.00115698,0
217,443,53774,6,163,64240,0.006362635,0
2290,443,53774,6,2236,64240,0.017771138,0
54,53774,443,6,0,65535,0.000088774,0
60,,,,,,0.004497995,0
164,53774,443,6,110,65535,0.001788609,0
60,443,53774,6,0,64240,0.001446003,0
1631,443,53774,6,1577,64240,0.013955946,0
54,53774,443,6,0,65535,0.000770434,0
10255,443,53774,6,10201,64240,0.000395722,0
85,443,53774,6,31,64240,0.000000657,0
54,53774,443,6,0,65535,0.000315665,0
287,53774,443,6,233,65535,0.82430064,0
1210,53774,443,6,1156,65535,0.000776855,0
60,443,53774,6,0,64240,0.000695002,0
60,443,53774,6,0,64240,0.000473948,0
7354,53774,443,6,7300,65535,0.000502401,0
60,443,53774,6,0,64240,0.001340481,0
60,443,53774,6,0,64240,0.000001156,0
60,443,53774,6,0,64240,0.00000024,0
60,443,53774,6,0,64240,0.000000118,0
60,443,53774,6,0,64240,0.000000312,0
4496,53774,443,6,4442,65535,0.00694352,0
60,443,53774,6,0,64240,0.001806598,0
60,443,53774,6,0,64240,0.000001271,0
60,443,53774,6,0,64240,0.000000212,0
60,443,53774,6,0,64240,0.000000118,0
89,443,53774,6,35,64240,0.000495712,0
568,443,53774,6,514,64240,0.015720207,0
54,53774,443,6,0,65535,0.00201676,0
80,,,17,,,0.078079733,0
395,53774,443,6,341,65535,0.002784206,0
60,443,53774,6,0,64240,0.001268668,0
80,,,17,,,0.002896841,0
137,,,17,,,0.000192168,0
80,,,17,,,0.000036158,0
351,,,17,,,0.006816324,0
363,,,17,,,0.000378153,0
74,51374,443,6,0,64240,0.005052529,0
74,51380,443,6,0,64240,0.001651582,0
2957,443,53774,6,2903,64240,0.000807312,0
54,53774,443,6,0,65535,0.000909608,0
60,443,51374,6,0,64240,0.013418565,0
60,443,51380,6,0,64240,0.000001,0
54,51374,443,6,0,64240,0.000195779,0
54,51380,443,6,0,64240,0.000222316,0
1959,51380,443,6,1905,64240,0.005923255,0
60,443,51380,6,0,64240,0.00152585,0
60,443,51380,6,0,64240,0.000001031,0
1959,51374,443,6,1905,64240,0.007413669,0
60,443,51374,6,0,64240,0.000913165,0
60,443,51374,6,0,64240,0.00000087,0
4350,443,51380,6,4296,64240,0.036293511,0
54,51380,443,6,0,65535,0.000151883,0
4351,443,51374,6,4297,64240,0.01002146,0
54,51374,443,6,0,65535,0.000075842,0
134,51380,443,6,80,65535,0.014381217,0
60,443,51380,6,0,64240,0.001560387,0
134,51374,443,6,80,65535,0.015373537,0
704,443,51380,6,650,64240,0.001152334,0
60,443,51374,6,0,64240,0.000001235,0
146,51380,443,6,92,65535,0.000051407,0
338,51380,443,6,284,65535,0.000351758,0
60,443,51380,6,0,64240,0.000379476,0
60,443,51380,6,0,64240,0.000396527,0
704,443,51374,6,650,64240,0.008101086,0
85,51380,443,6,31,65535,0.000703731,0
60,443,51380,6,0,64240,0.000801882,0
85,443,51380,6,31,64240,0.001843931,0
163,51374,443,6,109,65535,0.001462682,0
60,443,51374,6,0,64240,0.000852755,0
78,51374,443,6,24,65535,0.002144817,0
54,51374,443,6,0,65535,0.000639636,0
60,443,51374,6,0,64240,0.002275796,0
60,443,51374,6,0,64239,0.000318992,0
85,443,51374,6,31,64239,0.003998225,0
54,51374,443,6,0,0,0.000072241,0
54,51380,443,6,0,65535,0.030043103,0
1617,443,51380,6,1563,64240,0.013912526,0
54,51380,443,6,0,65535,0.000088805,0
93,51380,443,6,39,65535,0.001065416,0
60,443,51380,6,0,64240,0.000977099,0
1294,,,17,,,0.03899664,0
1294,,,17,,,0.0003374,0
1294,,,17,,,0.300240282,0
1294,,,17,,,0.000412452,0
77,,,17,,,0.44617136,0
77,,,17,,,0.000458463,0
77,,,17,,,0.000014998,0
357,,,17,,,0.005888158,0
348,,,17,,,0.000000961,0
360,,,17,,,0.00000026,0
74,56800,443,6,0,64240,0.002909686,0
249,53774,443,6,195,65535,0.001116944,0
60,443,53774,6,0,64240,0.001027771,0
1294,,,17,,,0.010589175,0
1294,,,17,,,0.000388955,0
1294,,,17,,,0.000421687,0
115,,,17,,,0.000306133,0
60,443,56800,6,0,64240,0.002640775,0
54,56800,443,6,0,0,0.000359509,0
8903,443,53774,6,8849,64240,0.005867411,0
5814,443,53774,6,5760,64240,0.000000623,0
6380,443,53774,6,6326,64240,0.000298108,0
6855,443,53774,6,6801,64240,0.000000592,0
4374,443,53774,6,4320,64240,0.000164721,0
2934,443,53774,6,2880,64240,0.000425071,0
1514,443,53774,6,1460,64240,0.000000632,0
6360,443,53774,6,6306,64240,0.000353078,0
5814,443,53774,6,5760,64240,0.000000495,0
54,53774,443,6,0,65535,0.000137648,0
8091,443,53774,6,8037,64240,0.000463202,0
54,53774,443,6,0,65535,0.000393349,0
85,,,17,,,0.007526444,0
85,,,17,,,0.000001288,0
1294,,,17,,,0.000000147,0
1294,,,17,,,0.00000026,0
1294,,,17,,,0.018648649,0
330,,,17,,,0.000001279,0
659,,,17,,,0.002350488,0
70,,,17,,,0.000000544,0
1290,,,17,,,0.000000116,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000152673,0
1294,,,17,,,0.000000696,0
1294,,,17,,,0.004942321,0
1294,,,17,,,0.000000848,0
1290,,,17,,,0.00000015,0
1294,,,17,,,0.000000115,0
1294,,,17,,,0.000000145,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.006682194,0
1294,,,17,,,0.000001006,0
1294,,,17,,,0.00000017,0
1294,,,17,,,0.000000155,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.002292941,0
1294,,,17,,,0.000000841,0
1294,,,17,,,0.000000275,0
1294,,,17,,,0.001035752,0
1294,,,17,,,0.001631637,0
1294,,,17,,,0.000001049,0
1294,,,17,,,0.000000171,0
1294,,,17,,,0.003956764,0
1294,,,17,,,0.000001235,0
1294,,,17,,,0.00000018,0
1294,,,17,,,0.000000264,0
1294,,,17,,,0.000000152,0
278,,,17,,,0.00101487,0
73,,,17,,,0.001104565,0
1294,,,17,,,0.000973566,0
1294,,,17,,,0.000001161,0
73,,,17,,,0.000763126,0
1294,,,17,,,0.003674285,0
1294,,,17,,,0.000001035,0
1294,,,17,,,0.000000202,0
1294,,,17,,,0.00408222,0
1294,,,17,,,0.000639352,0
165,,,17,,,0.001031179,0
1294,,,17,,,0.000001178,0
1294,,,17,,,0.000000181,0
1294,,,17,,,0.000000294,0
1294,,,17,,,0.00000014,0
82,,,17,,,0.000811846,0
1294,,,17,,,0.002400162,0
1294,,,17,,,0.000000637,0
1294,,,17,,,0.00000023,0
1294,,,17,,,0.000000151,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000135,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000135,0
1294,,,17,,,0.000245903,0
1294,,,17,,,0.00000096,0
73,,,17,,,0.000522009,0
1294,,,17,,,0.010570527,0
1294,,,17,,,0.000000618,0
1294,,,17,,,0.000000114,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000138,0
1144,,,17,,,0.000249882,0
77,,,17,,,0.000000832,0
85,,,17,,,0.000000366,0
1294,,,17,,,0.000000188,0
1294,,,17,,,0.000000274,0
1294,,,17,,,0.000000145,0
74,,,17,,,0.001119585,0
1294,,,17,,,0.008401529,0
1294,,,17,,,0.015200253,0
1294,,,17,,,0.000001529,0
532,,,17,,,0.000000183,0
85,,,17,,,0.005468089,0
173,,,17,,,0.004726739,0
110,,,17,,,0.000425205,0
659,,,17,,,0.011594952,0
166,,,17,,,0.000000789,0
68,,,17,,,0.000000114,0
73,,,17,,,0.002362625,0
1294,,,17,,,0.00059131,0
1294,,,17,,,0.000332151,0
1294,,,17,,,1.352096141,0
1294,,,17,,,0.000352568,0
73,,,17,,,1.601898413,0
73,,,17,,,0.001003257,0
73,,,17,,,0.000226415,0
60,,,,,,0.718735797,0
1294,,,17,,,0.078562496,0
1294,,,17,,,0.000426544,0
85,,,17,,,0.010499153,0
1294,,,17,,,0.000740153,0
1294,,,17,,,0.003906308,0
1294,,,17,,,0.000001255,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.010980049,0
1294,,,17,,,0.005538845,0
1294,,,17,,,0.000001145,0
1294,,,17,,,0.000000183,0
903,,,17,,,0.000000149,0
129,,,17,,,0.005234771,0
173,,,17,,,0.004641304,0
108,,,17,,,0.000464064,0
93,51380,443,6,39,65535,0.000749018,0
60,443,51380,6,0,64240,0.001637568,0
78,51380,443,6,24,65535,0.001147274,0
54,51380,443,6,0,65535,0.000256486,0
60,443,51380,6,0,64240,0.000924747,0
60,443,51380,6,0,64239,0.000001251,0
60,443,51380,6,0,64239,0.02021618,0
660,,,17,,,0.000000919,0
166,,,17,,,0.000000174,0
68,,,17,,,0.000000115,0
54,51380,443,6,0,13304,0.000076542,0
73,,,17,,,0.003802165,0
60,,,,,,0.538484927,0
54,53892,80,6,0,64024,0.193322986,0
60,80,53892,6,0,64240,0.001320065,0
60,,,,,,0.807769409,0
60,,,,,,1.312308281,0
60,,,,,,0.684785817,0
73,,,17,,,0.598674614,0
73,,,17,,,0.000587672,0
73,,,17,,,0.000172979,0
60,,,,,,0.399209517,0
463,,,17,,,0.630920523,0
422,,,17,,,0.002709631,0
446,,,17,,,0.000636076,0
1294,,,17,,,0.012209108,0
1294,,,17,,,0.000448638,0
1242,,,17,,,0.013071861,0
1242,,,17,,,0.000001197,0
1242,,,17,,,0.00000015,0
1242,,,17,,,0.000000127,0
1242,,,17,,,0.00000036,0
1242,,,17,,,0.000000279,0
915,,,17,,,0.000000142,0
153,,,17,,,0.011883765,0
191,,,17,,,0.008796997,0
122,,,17,,,0.00062064,0
330,,,17,,,0.002409529,0
578,,,17,,,0.006719213,0
69,,,17,,,0.000001179,0
69,,,17,,,0.000000146,0
94,,,17,,,0.000000141,0
68,,,17,,,0.00000014,0
87,,,17,,,0.002247927,0
68,,,17,,,0.002811638,0
1242,,,17,,,0.003818037,0
1242,,,17,,,0.000000938,0
1242,,,17,,,0.00000015,0
326,,,17,,,0.000000114,0
68,,,17,,,0.000000145,0
85,,,17,,,0.001566198,0
74,,,17,,,0.349747002,0
74,,,17,,,0.000461332,0
74,,,17,,,0.000013255,0
79,,,17,,,0.001905149,0
79,,,17,,,0.002893384,0
79,,,17,,,0.000119155,0
1294,,,17,,,0.020787741,0
373,,,17,,,0.000380608,0
312,,,17,,,0.001389144,0
68,,,17,,,0.020603987,0
464,,,17,,,0.004542302,0
1242,,,17,,,0.003029788,0
1242,,,17,,,0.000000995,0
136,,,17,,,0.000000174,0
410,,,17,,,0.000000117,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000143,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000195317,0
1242,,,17,,,0.000001068,0
1242,,,17,,,0.000000218,0
780,,,17,,,0.000000186,0
86,,,17,,,0.002958581,0
423,,,17,,,0.003033685,0
447,,,17,,,0.003870498,0
389,,,17,,,0.008250844,0
1242,,,17,,,0.000000453,0
1242,,,17,,,0.000000075,0
1242,,,17,,,0.000000062,0
1242,,,17,,,0.000000061,0
1242,,,17,,,0.00000006,0
1242,,,17,,,0.000000061,0
1242,,,17,,,0.00000006,0
1242,,,17,,,0.000048166,0
1242,,,17,,,0.000000057,0
1242,,,17,,,0.000000051,0
1242,,,17,,,0.000000061,0
1242,,,17,,,0.000000072,0
1242,,,17,,,0.000000061,0
1242,,,17,,,0.000000061,0
1242,,,17,,,0.00000006,0
1242,,,17,,,0.000093238,0
1242,,,17,,,0.000000369,0
1242,,,17,,,0.000000101,0
1242,,,17,,,0.000000067,0
895,,,17,,,0.000000138,0
87,,,17,,,0.002660051,0
1242,,,17,,,0.015074169,0
1242,,,17,,,0.000000695,0
130,,,17,,,0.000000191,0
969,,,17,,,0.00000018,0
1242,,,17,,,0.000000116,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000114955,0
1242,,,17,,,0.00000019,0
1242,,,17,,,0.000000164,0
1242,,,17,,,0.000000147,0
1242,,,17,,,0.000000148,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.00000014,0
661,,,17,,,0.000162569,0
1242,,,17,,,0.000000445,0
1242,,,17,,,0.00000022,0
1242,,,17,,,0.000000118,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000136,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000057005,0
1242,,,17,,,0.000000153,0
1242,,,17,,,0.000000141,0
1242,,,17,,,0.000000142,0
1242,,,17,,,0.000000142,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000158611,0
1242,,,17,,,0.000000773,0
1242,,,17,,,0.000000213,0
1242,,,17,,,0.000000173,0
1242,,,17,,,0.000000114,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000142,0
1242,,,17,,,0.000163279,0
808,,,17,,,0.000001129,0
89,,,17,,,0.005955018,0
314,,,17,,,0.003937616,0
1294,,,17,,,0.009196697,0
1294,,,17,,,0.000675935,0
1242,,,17,,,0.008048018,0
1242,,,17,,,0.000000824,0
1242,,,17,,,0.000000214,0
1242,,,17,,,0.000000115,0
1242,,,17,,,0.000000154,0
862,,,17,,,0.000000137,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000109144,0
1242,,,17,,,0.000000148,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000118,0
1242,,,17,,,0.000000141,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000192966,0
1242,,,17,,,0.000000587,0
1242,,,17,,,0.00000021,0
1242,,,17,,,0.000000152,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000135,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000067621,0
1242,,,17,,,0.000000175,0
1242,,,17,,,0.000000155,0
1242,,,17,,,0.000000113,0
1242,,,17,,,0.000000142,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000148558,0
1242,,,17,,,0.000000419,0
1242,,,17,,,0.000000212,0
1242,,,17,,,0.000000169,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000141,0
1242,,,17,,,0.000000136,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000059248,0
1242,,,17,,,0.000000149,0
1242,,,17,,,0.000000142,0
1242,,,17,,,0.000000136,0
1242,,,17,,,0.000000143,0
1242,,,17,,,0.000000147,0
1242,,,17,,,0.000000143,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000227553,0
1242,,,17,,,0.000000957,0
1242,,,17,,,0.000000241,0
1242,,,17,,,0.000000176,0
1242,,,17,,,0.000000305,0
1242,,,17,,,0.000000143,0
1022,,,17,,,0.00000014,0
1242,,,17,,,0.006539906,0
1242,,,17,,,0.000001325,0
1242,,,17,,,0.003910079,0
1242,,,17,,,0.00000109,0
1242,,,17,,,0.000000216,0
1242,,,17,,,0.00000034,0
905,,,17,,,0.000000145,0
89,,,17,,,0.005734475,0
1242,,,17,,,0.009963091,0
1242,,,17,,,0.005754868,0
1242,,,17,,,0.000001325,0
1242,,,17,,,0.000000201,0
1242,,,17,,,0.000000115,0
1242,,,17,,,0.000000141,0
1204,,,17,,,0.003569021,0
1242,,,17,,,0.000000651,0
1242,,,17,,,0.000000113,0
1242,,,17,,,0.000000143,0
1242,,,17,,,0.000000149,0
1242,,,17,,,0.000000136,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000076438,0
1242,,,17,,,0.000000131,0
1242,,,17,,,0.000000166,0
1242,,,17,,,0.000000116,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000144,0
943,,,17,,,0.00000014,0
1242,,,17,,,0.003703452,0
1242,,,17,,,0.000000395,0
1242,,,17,,,0.000000075,0
1242,,,17,,,0.000000062,0
1242,,,17,,,0.000000061,0
1242,,,17,,,0.000000061,0
1242,,,17,,,0.000000061,0
363,,,17,,,0.000000061,0
1242,,,17,,,0.000079606,0
1242,,,17,,,0.00000032,0
854,,,17,,,0.0000001,0
153,,,17,,,0.012917013,0
91,,,17,,,0.008175078,0
191,,,17,,,0.003861036,0
117,,,17,,,0.000667501,0
143,,,17,,,0.004749321,0
334,,,17,,,0.099568737,0
69,,,17,,,0.009404458,0
1242,,,17,,,0.005838214,0
1242,,,17,,,0.000001238,0
1242,,,17,,,0.000000186,0
1242,,,17,,,0.000000153,0
1242,,,17,,,0.000000146,0
1242,,,17,,,0.000000294,0
1132,,,17,,,0.000000145,0
88,,,17,,,0.002383882,0
403,,,17,,,0.027616367,0
68,,,17,,,0.013900386,0
554,,,17,,,0.006896621,0
1242,,,17,,,0.00000112,0
1242,,,17,,,0.000000147,0
1242,,,17,,,0.000000223,0
1242,,,17,,,0.000000145,0
1242,,,17,,,0.000000143,0
1242,,,17,,,0.000000143,0
1242,,,17,,,0.00354976,0
1242,,,17,,,0.000000663,0
1242,,,17,,,0.000000178,0
1242,,,17,,,0.000000121,0
1242,,,17,,,0.000000145,0
1242,,,17,,,0.000000142,0
1242,,,17,,,0.000000136,0
1242,,,17,,,0.000000149,0
1242,,,17,,,0.000151267,0
1242,,,17,,,0.000000492,0
1242,,,17,,,0.000000209,0
1242,,,17,,,0.000000121,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000142,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000136,0
1242,,,17,,,0.000187769,0
1242,,,17,,,0.000000611,0
1242,,,17,,,0.000000219,0
1242,,,17,,,0.000000162,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000000141,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000062143,0
1242,,,17,,,0.00000013,0
1242,,,17,,,0.000000142,0
1242,,,17,,,0.000000147,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000000145,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000143,0
1242,,,17,,,0.000170578,0
1242,,,17,,,0.000000649,0
1242,,,17,,,0.000000215,0
1242,,,17,,,0.000000162,0
1242,,,17,,,0.000000114,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000057837,0
1242,,,17,,,0.000000167,0
1242,,,17,,,0.000000163,0
1242,,,17,,,0.000000144,0
1242,,,17,,,0.000000117,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000000141,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000145712,0
1242,,,17,,,0.00000052,0
1242,,,17,,,0.000000215,0
1242,,,17,,,0.000000183,0
1242,,,17,,,0.000000167,0
1242,,,17,,,0.000000174,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.00015132,0
1242,,,17,,,0.000000885,0
1242,,,17,,,0.000000227,0
1242,,,17,,,0.000000121,0
1242,,,17,,,0.000000158,0
730,,,17,,,0.000000126,0
90,,,17,,,0.007874249,0
1242,,,17,,,0.012101206,0
1242,,,17,,,0.000000866,0
1242,,,17,,,0.000000143,0
1242,,,17,,,0.000000114,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000099336,0
1242,,,17,,,0.000000175,0
1242,,,17,,,0.000000123,0
1242,,,17,,,0.000000145,0
1242,,,17,,,0.000000116,0
1242,,,17,,,0.000000141,0
1242,,,17,,,0.000000141,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000186094,0
1242,,,17,,,0.000000432,0
1242,,,17,,,0.000000203,0
1242,,,17,,,0.000000171,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000000157,0
1242,,,17,,,0.000000118,0
1242,,,17,,,0.000000149,0
1242,,,17,,,0.001384603,0
1242,,,17,,,0.000001436,0
1242,,,17,,,0.000000286,0
1242,,,17,,,0.000000448,0
1242,,,17,,,0.000000145,0
1242,,,17,,,0.00000019,0
1242,,,17,,,0.000000232,0
89,,,17,,,0.001029877,0
1242,,,17,,,0.001838469,0
1242,,,17,,,0.000000852,0
1242,,,17,,,0.000000191,0
1242,,,17,,,0.000000141,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000081404,0
1242,,,17,,,0.000000145,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000000141,0
